time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
23,4663,0,0,500,250,500,0,250,0,0,0,0,500,750,250,0,500,250,500,0
18,6373,0,0,0,250,500,250,250,0,250,250,500,250,250,250,0,750,750,250,0
15,5755,1,0,0,250,250,250,250,0,250,0,250,250,500,750,750,0,250,750,0
23,4805,1,0,500,250,500,0,250,0,250,0,250,750,0,0,250,750,500,500,0
13,4726,1,0,0,250,0,500,0,250,250,250,500,0,250,750,0,750,750,250,0
25,5579,0,1,250,250,500,750,500,500,500,0,250,250,500,250,0,250,750,0,0
20,4686,0,0,0,250,0,500,250,500,250,250,750,500,250,750,500,750,750,750,0
20,6047,0,1,0,250,0,0,0,250,750,0,0,500,500,750,250,250,0,0,0
20,5810,0,0,500,750,250,250,500,250,0,250,250,0,0,250,500,250,750,500,0
13,4548,0,0,500,500,250,500,500,250,750,250,500,0,500,500,500,750,750,500,0
18,6447,1,0,250,0,750,250,250,250,0,250,0,250,750,250,250,0,750,750,0
19,5462,0,1,250,0,500,250,750,500,0,750,750,0,500,250,250,0,500,500,0
14,6306,1,0,250,500,250,500,0,250,0,0,250,250,500,750,0,500,0,750,0
8,2502,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
19,5592,0,1,250,0,250,750,250,750,0,250,750,0,250,750,0,0,250,250,0
18,5487,0,1,750,250,250,0,0,500,0,500,0,250,250,0,750,750,250,750,0
22,4740,0,1,500,500,500,0,500,250,750,250,750,750,500,0,250,0,500,0,0
24,6079,0,1,0,250,250,250,500,500,250,750,250,250,250,250,750,500,0,250,0
14,4943,0,0,500,0,250,500,250,500,500,250,750,0,500,500,500,0,250,250,0
17,5900,0,0,750,500,500,250,500,250,0,0,250,0,0,500,0,750,250,250,0
20,4935,0,0,500,500,250,500,500,0,0,750,0,500,0,750,750,0,0,0,0
13,5313,0,1,250,0,250,750,0,500,250,0,0,500,750,250,0,250,750,500,0
19,5425,0,0,500,250,0,0,0,250,500,750,250,250,750,500,750,250,250,750,0
16,4848,0,0,750,0,500,250,500,250,0,500,500,250,250,0,500,0,250,0,0
13,4694,0,0,250,750,250,0,750,500,250,250,750,250,0,500,250,500,500,0,0
24,5924,1,0,0,0,0,500,0,750,500,750,750,500,0,750,750,750,750,500,0
17,5429,1,0,250,250,0,500,250,0,500,0,750,0,250,500,500,500,0,250,0
15,4509,0,0,0,0,0,250,750,250,0,500,250,500,750,0,750,750,0,250,0
20,5779,1,0,0,250,750,250,500,0,0,750,0,0,500,250,500,0,750,250,0
16,4504,0,0,0,500,0,500,750,500,250,250,500,0,500,500,250,0,500,0,0
19,4746,0,0,0,500,0,0,250,250,250,0,0,0,250,250,250,750,250,750,0
17,4575,1,0,500,250,500,250,0,500,0,0,250,0,0,500,250,0,250,500,0
18,6237,0,1,250,250,250,500,500,500,250,500,250,500,500,500,250,250,250,750,0
17,6499,0,0,250,500,750,500,500,250,250,500,500,250,0,500,500,750,0,500,0
24,4553,1,1,0,500,0,500,500,250,250,250,750,750,0,0,0,250,500,0,0
14,5144,0,0,750,500,500,500,0,500,250,0,0,250,0,500,500,0,0,250,0
19,6261,0,0,500,500,750,250,0,250,250,500,0,500,0,500,250,0,750,250,0
18,5326,0,0,0,0,500,250,250,250,500,500,750,750,0,0,250,500,500,0,0
22,4678,1,1,500,250,0,0,500,500,0,250,500,750,750,250,250,750,750,250,0
17,4684,0,1,250,500,500,500,0,250,500,750,0,250,250,500,0,0,0,250,0
21,5479,0,1,0,500,500,500,0,500,250,500,750,0,500,0,250,500,750,500,0
25,4925,0,0,750,250,500,250,500,0,250,0,750,750,0,250,750,750,250,500,0
17,4951,0,0,500,750,750,250,750,0,500,250,750,0,500,500,0,750,250,250,0
3,2438,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
20,5096,0,1,750,500,250,500,500,250,500,0,0,750,750,750,0,500,0,0,0
24,4629,0,0,250,500,500,250,250,500,500,0,750,750,250,0,0,500,250,500,0
18,6075,1,0,250,500,0,0,500,250,750,0,250,750,750,0,0,0,500,250,0
19,5035,1,0,250,250,0,500,500,500,500,0,500,0,500,750,250,0,750,500,0
20,6070,0,0,0,500,500,250,500,0,750,250,250,750,500,750,750,750,250,750,0
23,5222,1,0,500,750,0,500,0,750,0,500,250,0,750,250,750,750,0,750,0
21,5772,0,0,500,0,250,0,250,250,0,0,0,750,0,250,0,250,750,750,0
24,5009,1,0,0,500,250,0,750,500,500,500,250,750,500,250,0,750,250,750,0
20,5578,0,1,500,0,500,250,250,250,750,250,0,750,500,750,500,500,750,750,0
24,5144,1,0,0,250,250,250,500,250,250,0,250,250,0,500,750,250,250,250,0
20,5716,0,1,0,0,750,0,250,250,500,500,250,750,750,750,250,750,500,250,0
19,5287,1,0,250,250,500,500,250,0,500,500,750,250,0,750,0,750,250,250,0
25,4547,1,1,250,250,500,750,0,750,500,250,500,250,750,500,750,500,0,750,0
14,5742,0,0,250,500,500,500,250,500,500,750,750,0,0,750,250,250,0,500,0
12,5434,0,0,500,0,500,500,500,0,0,0,250,750,500,0,0,0,0,0,0
20,5026,1,0,500,250,0,250,0,0,500,250,750,500,0,250,500,750,0,250,0
16,6254,0,0,500,500,0,0,0,0,250,750,250,500,750,750,750,500,250,500,0
22,6303,0,0,750,250,250,250,0,0,250,500,0,500,500,500,250,500,750,250,0
16,6107,0,0,500,0,250,0,500,750,750,0,250,750,500,750,500,500,500,500,0
22,6157,0,0,250,250,500,0,0,250,500,0,750,250,0,250,0,250,750,500,0
19,5839,1,1,500,250,500,750,0,500,500,0,750,750,750,750,250,750,750,250,0
24,4958,1,0,250,500,0,0,0,0,0,250,0,750,0,500,250,750,0,250,0
13,4663,1,0,250,0,250,0,500,250,250,250,0,500,500,750,250,0,250,500,0
17,5161,0,1,250,500,500,0,500,0,250,500,750,750,500,750,750,0,250,0,0
17,5625,1,1,250,250,500,250,750,250,750,500,500,0,250,0,250,250,0,500,0
13,5788,1,1,0,500,250,250,0,0,250,250,250,500,750,750,250,750,750,0,0
20,6094,0,0,750,500,500,750,0,250,0,0,250,500,250,250,250,250,750,750,0
20,5377,0,0,0,500,500,0,250,500,250,250,750,750,500,0,500,750,0,0,0
15,6278,0,1,0,500,250,500,0,0,0,250,750,750,0,0,500,0,0,500,0
9,3001,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
19,5929,0,0,250,750,0,250,750,750,250,250,0,750,250,500,250,750,0,250,0
23,5461,0,1,750,250,500,0,250,500,250,0,750,500,500,750,250,0,250,750,0
18,6466,0,0,750,0,0,250,0,250,0,500,500,750,250,0,0,250,0,0,0
21,6067,0,1,500,250,500,500,500,0,250,0,750,500,250,750,750,250,250,250,0
24,4783,0,0,500,250,500,500,750,500,250,250,500,0,500,0,750,500,750,750,0
25,6003,0,1,250,250,0,500,0,250,0,500,500,750,500,0,500,250,250,500,0
14,5676,0,0,0,750,250,250,500,0,500,500,500,250,500,0,750,250,750,0,0
13,5088,0,0,500,750,0,0,0,0,500,500,500,0,250,750,250,250,750,250,0
14,6029,0,0,250,500,0,250,0,0,250,750,250,250,0,750,0,250,500,0,0
16,5763,0,0,0,500,500,0,500,500,500,250,250,750,250,0,250,0,750,500,0
13,5457,0,0,250,500,250,250,250,0,250,500,250,500,750,0,500,750,0,750,0
13,6040,0,1,250,250,500,500,250,0,500,0,750,500,500,0,250,750,0,750,0
24,5940,0,0,500,0,750,250,750,250,750,500,750,500,750,500,500,0,250,250,0
25,6281,0,0,250,250,250,500,500,250,250,500,750,0,750,250,750,750,750,750,0
12,5529,0,0,750,250,0,0,500,0,750,250,500,750,250,500,0,250,250,750,0
24,6388,1,0,0,250,500,500,250,500,0,250,0,750,0,250,0,750,250,500,0
24,5005,1,1,0,250,500,250,500,500,0,0,250,0,0,0,250,250,750,500,0
13,5877,0,1,250,500,0,0,0,500,0,250,750,0,750,0,250,500,250,0,0
14,5360,1,1,500,0,0,250,750,0,500,500,500,750,0,0,750,750,250,0,0
12,5702,1,0,250,750,250,250,250,250,0,500,250,0,0,0,750,250,500,500,0
18,4945,0,0,250,0,250,250,500,750,0,750,0,0,750,0,0,500,750,750,0
21,5640,0,0,250,500,500,0,500,250,500,0,750,0,500,750,500,250,500,750,0
13,4983,0,0,0,500,0,500,0,250,250,500,750,750,750,750,500,250,0,0,0
24,4541,0,0,500,250,0,500,250,500,0,0,0,0,250,250,0,250,500,750,0
24,6305,1,0,0,500,750,500,0,0,500,500,750,500,750,0,750,250,250,500,0
20,4934,0,0,0,500,0,250,500,750,500,500,750,500,500,750,250,0,0,250,0
12,5371,0,0,500,0,500,500,500,250,750,250,500,500,750,250,500,750,750,500,0
17,4637,1,1,0,0,250,500,0,250,500,500,0,500,500,250,250,500,750,500,0
23,5163,0,0,0,250,250,0,250,0,500,0,750,250,500,0,500,500,0,250,0
9,2709,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
20,6455,1,0,250,500,250,250,500,0,500,0,500,750,500,0,750,500,750,500,0
15,4654,0,0,250,500,250,0,0,250,250,250,750,500,500,0,500,750,500,0,0
13,5088,0,1,250,250,0,500,250,500,0,250,500,750,750,0,500,750,0,250,0
21,6320,1,0,250,750,250,500,250,750,750,250,500,500,0,250,500,750,0,750,0
22,5796,0,0,250,500,250,0,750,0,750,500,0,0,500,750,250,250,500,0,0
17,5911,0,1,250,500,250,0,0,0,500,500,750,250,500,500,0,0,750,500,0
22,5376,0,1,250,500,0,500,250,500,250,250,250,750,500,250,750,500,750,0,0
19,6184,0,1,250,750,250,500,0,250,750,250,500,0,250,500,0,500,0,500,0
14,5838,0,0,0,500,500,500,500,500,500,0,250,250,750,750,0,500,250,0,0
13,7202,1,1,250,250,500,250,250,250,250,500,750,500,750,500,500,750,500,750,0
20,5191,0,0,250,250,500,500,500,250,500,500,750,0,500,0,250,750,750,750,0
17,5774,1,0,0,500,0,500,250,0,250,500,500,750,500,750,250,750,0,750,0
19,6484,1,0,500,500,500,250,0,250,500,750,500,250,500,750,0,500,750,250,0
14,6320,1,0,0,250,500,250,250,0,250,750,250,500,750,750,250,750,0,0,0
24,4876,0,1,500,250,0,0,250,250,500,0,0,250,500,0,750,0,750,500,0
13,5174,1,0,0,250,500,500,0,0,500,250,250,250,500,500,250,750,750,250,0
19,4644,0,0,0,0,0,0,500,0,500,0,0,750,250,500,750,750,500,500,0
20,5744,0,0,0,0,500,0,250,750,250,0,0,0,250,250,250,250,0,750,0
25,5117,1,0,750,250,250,0,0,500,0,750,750,750,750,500,0,0,500,250,0
20,5456,0,0,500,0,750,500,500,750,500,250,750,750,0,0,250,250,500,250,0
17,6316,1,0,250,0,250,250,250,500,500,0,250,500,750,750,750,250,500,500,0
14,5764,0,0,500,0,250,0,0,250,0,0,0,0,750,500,500,250,500,500,0
20,5137,1,1,250,500,0,500,0,0,500,250,0,750,250,750,250,0,250,750,0
24,5672,0,1,0,250,250,500,250,500,250,500,250,250,500,250,0,750,750,750,0
16,4579,1,1,500,500,500,250,750,0,250,250,250,250,250,250,250,500,0,500,0
19,5130,1,0,250,0,500,750,0,250,0,500,500,750,500,0,250,750,750,750,0
19,5232,0,0,250,250,0,500,250,250,500,500,0,250,0,0,750,500,500,500,0
23,5338,0,1,500,0,0,250,500,500,500,0,500,0,500,750,750,250,750,250,0
23,5498,0,0,0,250,250,250,0,500,0,0,0,750,750,0,250,250,0,250,0
2,1779,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
25,5859,0,0,250,250,750,500,0,0,0,0,250,250,500,500,0,750,250,0,0
18,5548,0,0,0,500,0,0,0,500,250,0,750,500,750,500,0,250,250,750,0
13,5294,0,0,500,0,500,500,250,250,0,0,250,500,500,0,500,250,500,500,0
24,6334,1,0,0,250,500,500,0,750,0,250,250,500,0,0,500,500,250,750,0
22,5294,0,1,250,0,250,250,500,500,0,750,250,500,250,500,0,750,0,500,0
24,5716,1,0,250,250,750,0,500,500,500,500,0,750,0,750,750,250,750,500,0
15,4870,0,1,250,250,500,0,750,750,750,0,0,0,500,250,500,250,750,750,0
25,4858,0,0,500,500,500,500,250,500,250,500,250,0,0,500,500,0,500,250,0
13,5915,0,1,500,750,750,0,250,250,0,500,0,750,750,250,0,500,750,500,0
20,4661,0,1,250,0,0,500,500,250,0,750,0,500,250,0,0,500,500,500,0
16,6343,1,0,0,750,250,500,250,500,250,0,250,250,0,0,0,750,750,0,0
18,5320,0,1,750,0,0,500,500,0,0,750,250,250,750,0,250,0,750,750,0
13,5994,0,0,250,0,250,500,250,500,250,750,250,0,0,750,250,500,0,500,0
14,5894,1,0,500,0,500,0,250,500,250,250,0,500,500,750,0,250,750,0,0
21,4500,0,1,250,0,750,250,0,250,500,500,500,750,750,0,0,0,0,0,0
14,5436,0,0,250,500,0,250,500,500,750,250,500,500,250,250,750,750,750,500,0
14,6115,0,0,0,250,250,0,500,750,0,250,0,500,0,500,250,500,750,0,0
24,5150,0,0,750,250,250,0,250,500,0,0,500,0,500,750,250,250,750,0,0
12,6088,0,0,0,0,500,250,250,500,250,500,750,500,0,250,500,0,500,500,0
18,6361,1,1,500,250,750,750,500,750,0,250,750,250,500,750,500,500,500,500,0
25,5147,0,1,250,250,0,250,0,750,500,250,0,0,0,750,250,500,250,500,0
13,4514,0,1,250,500,750,750,500,500,250,0,500,0,750,750,500,250,500,500,0
21,5868,1,0,250,500,500,500,250,0,500,250,250,250,500,0,0,250,0,0,0
24,6143,1,0,250,500,0,250,250,500,0,0,750,250,750,250,750,750,250,0,0
20,6354,1,0,0,500,0,750,0,0,0,500,0,250,250,0,750,0,0,750,0
19,6018,0,1,250,0,500,0,500,500,250,500,500,500,0,0,750,750,500,0,0
24,6386,0,0,250,750,0,500,0,250,500,0,750,250,0,500,0,250,0,0,0
15,6345,0,0,750,0,250,250,250,500,750,0,0,250,500,250,750,750,500,250,0
20,4700,0,1,0,750,500,500,250,500,500,250,500,750,750,250,500,0,750,250,0
10,2342,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
13,6106,0,0,500,0,250,500,250,0,250,0,0,0,250,0,0,250,500,0,0
14,4606,0,0,750,0,0,500,750,500,0,750,0,250,500,0,0,0,250,0,0
21,4982,1,0,0,250,0,750,750,750,500,250,500,250,0,0,750,250,250,500,0
22,4781,0,0,0,250,0,250,500,250,0,500,250,750,750,0,750,0,500,0,0
13,4871,0,0,0,0,0,750,500,500,250,250,250,500,250,750,500,250,750,0,0
16,5555,0,1,250,0,0,250,250,0,250,500,750,750,500,750,750,0,500,750,0
15,4593,0,0,0,500,0,0,0,0,500,500,0,250,750,500,750,0,0,0,0
14,5914,0,0,250,750,250,250,750,750,250,0,0,0,500,750,500,500,250,250,0
15,5865,1,0,500,250,250,250,500,750,750,0,750,750,500,250,250,250,0,0,0
19,5284,0,0,0,0,0,500,750,0,0,500,750,250,0,500,750,750,0,0,0
16,5985,1,0,500,750,500,500,0,0,250,250,500,0,250,250,500,0,0,750,0
18,4978,0,0,0,0,500,500,250,500,500,0,500,750,0,0,500,250,0,750,0
21,4988,0,0,250,0,500,250,250,250,250,0,250,500,0,500,750,500,500,250,0
14,5520,1,0,750,500,0,250,500,250,0,500,250,500,0,500,750,500,500,750,0
15,5762,1,0,500,0,500,250,0,500,250,250,500,750,500,0,500,0,500,0,0
15,5226,0,0,0,0,250,0,250,0,0,750,0,250,0,250,750,500,0,250,0
21,6428,0,0,250,500,250,0,0,0,250,500,750,750,250,750,250,250,250,750,0
25,5738,0,0,750,0,250,250,500,250,0,500,500,500,500,250,750,250,250,250,0
15,6386,1,0,0,0,250,750,750,250,0,0,750,0,250,750,500,250,500,250,0
19,6110,0,0,0,500,0,0,0,500,750,500,500,500,250,250,750,750,750,250,0
21,5204,1,0,250,750,500,500,500,500,250,750,750,0,750,500,0,0,250,500,0
23,5281,0,0,250,750,0,0,0,500,500,250,750,750,250,0,0,250,0,750,0
21,4607,0,0,250,0,0,500,500,250,0,500,250,750,750,750,500,0,750,250,0
21,6445,1,0,250,0,250,250,0,0,0,500,750,500,250,250,750,500,500,0,0
23,4817,0,0,0,750,500,0,250,750,750,0,750,750,500,0,250,0,500,750,0
15,4814,0,1,0,0,250,0,250,750,0,0,750,0,750,250,750,250,0,0,0
22,4988,0,0,500,250,500,250,500,500,750,750,750,500,0,250,0,0,0,750,0
17,4766,1,0,500,750,500,500,500,500,250,0,0,250,500,500,250,250,500,500,0
17,5355,0,1,250,0,0,0,250,0,500,250,750,250,250,250,250,250,0,750,0
3,1526,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
22,5403,0,1,250,500,750,0,0,750,250,0,0,750,750,250,0,0,500,0,0
23,4967,0,1,500,250,750,500,0,0,0,250,500,750,500,0,500,250,250,750,0
23,5951,0,1,0,250,250,500,500,0,250,500,750,0,250,750,500,750,0,250,0
22,5566,0,0,0,250,500,500,250,0,500,0,250,750,0,0,500,0,500,0,0
16,6369,0,0,0,250,500,0,250,500,500,0,250,0,500,0,500,500,250,750,0
24,4608,0,0,250,250,250,750,500,250,500,750,500,750,750,250,0,0,750,500,0
12,5160,0,1,0,0,500,0,250,0,0,0,750,0,500,0,500,0,500,250,0
14,6145,0,0,250,0,750,500,250,750,0,250,0,250,500,0,500,500,250,250,0
21,6109,0,0,500,0,750,0,0,250,250,750,500,250,0,0,250,0,500,750,0
19,5784,0,0,750,750,250,500,500,250,500,250,500,250,250,750,0,500,750,250,0
21,5863,0,1,500,250,0,500,500,250,500,250,500,0,500,0,250,750,250,500,0
21,6189,0,0,250,0,0,500,250,0,250,0,0,0,750,250,0,0,500,0,0
22,4952,0,0,250,500,750,500,250,250,0,250,250,0,500,250,250,750,500,750,0
15,5544,0,1,500,500,0,250,750,250,0,0,250,250,750,500,750,250,0,0,0
18,5775,0,1,0,500,250,0,0,0,750,750,250,0,750,0,250,250,500,250,0
16,5394,1,0,500,0,500,0,750,0,250,500,0,250,0,0,0,250,500,750,0
18,5537,0,1,500,0,500,750,500,250,500,250,500,750,500,750,250,0,750,500,0
14,5756,0,0,250,0,250,0,750,500,0,500,250,500,500,500,500,0,750,250,0
24,5671,1,0,0,250,0,500,0,0,0,500,500,0,0,250,750,500,750,750,0
14,5596,1,1,500,250,250,250,250,500,500,250,500,750,750,750,750,750,500,500,0
16,6427,0,0,750,250,0,0,250,500,500,500,750,750,250,0,0,500,750,0,0
16,5057,0,0,500,500,0,500,250,250,500,500,750,250,0,500,750,500,500,0,0
24,4771,0,0,250,250,250,250,500,0,500,750,250,500,500,0,500,250,0,500,0
13,5208,0,0,500,500,500,0,250,500,500,250,250,250,750,0,500,750,250,0,0
15,4650,0,0,0,250,0,0,250,0,250,250,250,250,0,250,0,500,250,750,0
22,6103,0,0,0,500,500,500,0,500,250,500,250,250,0,500,500,750,750,0,0
24,5474,0,1,250,500,0,500,500,250,250,250,750,750,0,0,500,250,250,250,0
24,5797,0,0,750,250,750,0,250,500,0,500,750,0,250,250,500,500,500,0,0
24,5802,0,0,500,0,500,250,750,250,0,0,0,750,0,500,750,0,750,750,0
10,1914,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
19,5686,0,0,500,500,250,500,500,500,0,250,250,250,250,250,500,500,0,250,0
24,4772,0,0,500,250,250,500,0,500,250,0,750,0,500,0,750,500,250,750,0
14,5173,1,0,500,500,500,0,500,250,0,0,750,250,0,0,500,750,500,500,0
22,5340,0,0,250,250,500,500,250,500,750,500,250,250,250,250,0,250,0,750,0
20,6397,0,1,250,250,250,250,250,250,250,0,0,500,0,0,750,0,500,750,0
17,6462,1,0,750,250,500,0,500,750,0,0,500,500,250,750,500,500,750,750,0
18,4595,0,0,500,0,500,500,0,500,0,0,0,500,750,500,750,750,0,0,0
24,4778,0,0,250,0,750,750,250,500,500,500,250,250,250,250,0,0,750,0,0
19,4640,0,1,500,250,500,250,500,500,250,250,500,750,750,250,750,250,500,500,0
22,6113,0,1,250,250,250,250,250,500,500,500,750,500,500,0,0,0,250,0,0
19,5109,0,1,750,750,0,250,250,0,0,750,750,0,500,0,250,250,250,500,0
22,5221,0,0,500,500,0,500,500,500,250,250,500,0,750,750,750,250,500,0,0
25,4547,1,0,500,0,500,500,500,250,500,500,0,500,500,250,0,250,500,750,0
22,4576,0,1,250,0,750,250,0,0,500,250,0,750,0,250,0,0,250,500,0
14,6004,1,1,250,0,500,250,500,500,250,250,250,500,500,0,250,750,250,750,0
16,6424,1,0,250,250,250,500,750,0,750,250,250,250,500,500,500,750,250,750,0
24,5044,0,0,750,500,0,0,500,0,500,0,500,750,500,0,250,750,0,750,0
22,5674,1,1,500,500,500,250,250,0,0,250,0,500,500,250,500,250,500,250,0
15,5985,0,1,500,250,500,750,250,250,250,0,0,0,250,0,250,750,750,750,0
24,5402,1,0,250,0,250,500,0,750,250,250,250,0,0,250,0,250,750,0,0
22,4744,0,0,500,750,500,250,250,500,500,0,500,250,0,250,500,750,500,250,0
25,5707,0,0,250,0,0,0,500,0,500,250,250,750,250,750,500,0,750,500,0
18,5939,1,0,500,500,0,250,250,0,250,500,750,250,0,250,750,750,0,750,0
20,4930,0,0,750,500,750,500,500,250,0,500,500,0,500,500,250,750,250,750,0
12,6389,1,0,250,500,250,250,0,500,0,250,750,750,750,0,0,500,500,0,0
13,4943,1,1,0,0,0,500,750,750,250,0,0,250,250,250,0,0,500,750,0
23,5211,0,1,0,0,500,500,0,250,500,250,250,750,500,0,750,0,500,0,0
23,4673,1,0,750,500,250,0,0,250,500,500,0,750,0,0,500,0,500,250,0
20,5105,0,0,250,250,500,0,500,250,500,500,0,500,0,250,500,0,750,750,0
9,2273,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
18,5982,1,1,500,500,0,0,250,0,500,750,750,750,500,500,0,750,500,250,0
14,5067,0,1,750,0,500,500,500,500,500,0,750,0,250,500,750,750,0,250,0
25,5872,0,1,500,750,0,0,250,500,750,0,750,250,0,0,250,500,0,0,0
23,5121,0,0,750,250,750,250,750,250,250,250,0,500,0,250,500,0,750,750,0
12,6251,1,0,250,500,0,500,750,0,250,250,500,250,250,750,0,500,250,0,0
16,5816,0,0,250,250,500,250,250,250,250,500,750,0,250,250,750,750,750,500,0
14,6157,0,0,0,250,500,0,250,250,500,0,500,250,0,500,0,0,0,500,0
25,4553,0,0,500,0,250,250,500,0,250,0,500,250,500,0,500,0,0,0,0
23,6169,0,1,750,0,500,500,750,250,500,0,750,250,500,500,500,250,500,0,0
17,5509,0,0,500,500,0,0,250,0,500,500,500,750,750,0,0,500,750,0,0
25,4979,0,0,0,0,500,500,0,0,750,0,250,500,250,500,500,750,0,750,0
20,4661,0,0,750,250,0,0,500,0,0,0,500,500,0,750,0,250,500,500,0
13,4669,0,0,0,250,250,0,500,0,0,500,500,0,0,250,0,750,500,500,0
15,4646,0,0,750,0,0,250,750,0,0,0,250,500,0,500,250,0,500,750,0
24,5970,1,1,0,500,750,0,750,0,500,500,250,250,750,250,0,500,500,250,0
19,4772,0,0,250,0,500,250,250,500,250,500,500,250,750,750,250,250,500,500,0
19,4770,0,0,250,0,500,0,0,250,750,500,250,250,250,750,250,500,750,500,0
13,5294,1,0,500,0,500,250,0,500,750,250,500,0,500,750,0,0,750,250,0
19,4807,1,0,0,500,0,0,500,0,750,500,250,750,750,500,750,500,0,750,0
25,5178,1,0,0,250,0,750,0,0,250,250,750,250,0,0,500,750,0,250,0
13,5968,0,0,500,250,0,250,0,250,750,750,500,750,500,750,0,250,250,750,0
21,5101,0,0,0,0,250,0,500,250,250,250,250,250,750,750,0,750,250,250,0
14,4831,1,0,500,250,500,500,0,500,250,0,0,0,750,500,500,0,0,500,0
18,5682,1,1,500,250,0,750,500,500,0,500,250,500,0,0,250,750,0,250,0
24,5772,0,0,500,500,0,0,750,250,0,250,500,250,500,500,0,0,250,750,0
21,6499,0,0,250,250,250,250,500,500,0,0,500,500,500,500,500,0,0,250,0
17,6039,0,0,0,500,250,0,250,750,500,0,0,250,500,500,500,0,750,500,0
17,6428,0,0,0,750,500,0,500,0,250,500,750,0,500,750,250,250,250,750,0
22,5230,1,0,0,0,250,500,250,250,250,0,0,0,500,250,0,0,0,250,0
4,2647,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
12,6232,0,1,250,250,0,500,250,0,250,0,250,250,750,250,500,0,0,500,0
14,6054,0,0,750,750,500,0,500,0,0,0,750,500,0,250,250,0,250,250,0
23,4588,0,0,750,250,500,0,500,500,250,250,750,750,500,750,0,0,250,0,0
15,5481,1,1,0,500,500,250,250,250,500,0,750,0,0,250,500,0,500,500,0
23,5664,0,1,500,250,500,250,250,0,250,500,750,0,500,500,250,250,750,750,0
14,5650,0,0,0,250,0,500,250,750,0,250,500,500,500,500,500,250,250,0,0
15,5231,0,0,0,750,500,0,250,0,500,0,250,250,0,0,250,750,0,500,0
21,6189,1,0,500,0,0,0,500,250,500,0,0,250,500,500,0,500,750,750,0
16,5270,0,1,750,250,0,0,0,750,0,500,250,250,500,250,0,500,750,250,0
25,4846,0,0,500,0,500,500,250,0,250,250,250,250,250,500,500,250,0,500,0
14,5013,0,1,250,500,250,250,500,250,500,250,750,500,0,500,500,500,0,500,0
18,5308,0,1,0,0,500,500,250,500,0,250,250,0,750,500,500,0,750,750,0
18,5156,0,0,500,0,0,0,500,500,500,250,250,500,250,750,500,500,0,250,0
15,4727,0,0,750,0,250,0,0,500,500,750,750,250,500,500,750,750,500,500,0
19,5857,1,0,250,0,500,250,500,0,750,250,250,750,0,750,500,750,250,750,0
12,5536,0,0,0,250,750,0,750,250,250,500,0,0,250,500,750,500,0,250,0
20,5648,1,0,250,0,250,500,500,500,500,500,0,0,250,250,500,250,250,250,0
22,5018,1,0,0,500,0,0,500,250,500,500,500,250,750,250,750,0,500,250,0
20,6206,1,0,0,0,500,500,750,250,500,0,0,500,250,500,250,500,0,500,0
20,5808,0,1,250,500,0,0,250,500,750,500,250,250,0,750,0,500,0,500,0
19,5364,0,0,0,0,250,500,750,750,500,0,250,750,750,250,750,750,0,500,0
16,4791,1,0,250,500,500,500,750,0,750,0,750,500,250,500,250,500,500,750,0
15,4901,1,0,250,0,500,750,250,0,0,0,500,500,250,500,750,0,250,750,0
25,5811,0,0,250,0,250,750,0,500,500,500,250,0,0,750,500,750,750,250,0
24,6498,0,0,750,250,500,500,250,250,500,750,750,0,250,0,500,0,0,750,0
22,5617,0,1,0,750,250,0,500,500,250,0,250,0,0,0,500,750,750,250,0
13,4778,0,0,500,250,500,500,250,500,500,500,500,750,0,0,0,0,250,250,0
18,6332,1,1,500,0,500,250,750,0,250,0,0,250,750,500,750,0,750,0,0
21,5351,0,0,0,250,0,500,0,500,0,250,250,250,500,500,500,0,500,750,0
6,2160,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0
21,6211,0,0,0,750,500,250,0,500,500,0,250,0,750,250,750,0,250,250,0
19,5990,1,0,250,250,750,250,250,0,500,500,750,250,0,750,500,750,500,0,0
23,4875,0,0,250,0,250,250,250,250,750,250,500,500,0,750,500,250,750,250,0
15,6468,1,0,500,250,500,0,500,500,0,250,500,0,0,0,500,0,500,0,0
24,6455,1,0,750,500,250,0,750,0,500,0,250,0,500,500,500,250,250,500,0
14,4827,1,0,0,500,500,250,500,500,500,500,750,750,0,0,0,250,750,750,0
14,4772,0,0,500,250,0,0,0,250,500,500,500,0,500,750,750,0,500,250,0
20,5702,0,1,250,500,250,500,0,250,250,0,250,0,750,250,500,750,250,0,0
24,5498,0,0,500,500,250,250,0,750,750,0,250,500,0,0,750,500,750,500,0
